"Country or Area","Year","Value"
"Monaco","2007","3.89908314717338"
"Monaco","2006","3.02830486966486"
"Monaco","2005","2.78927920266226"
"Monaco","2004","2.8997487951751"
"Monaco","2003","3.0377727306477"
"Monaco","2002","3.17409562289876"
"Monaco","2001","3.31903198158724"
"Monaco","2000","3.1611572772523"
"Monaco","1999","2.94580764640916"
"Monaco","1998","2.94656029771412"
"Monaco","1997","3.03994022181114"
"Monaco","1996","2.93475064033462"
"Monaco","1995","2.80252229896828"
"Monaco","1994","2.87765721057754"
"Monaco","1993","2.80781832322532"
"Monaco","1992","2.6745839227257"
"Monaco","1991","2.52744415358086"
"Monaco","1990","2.22983723600578"
"Netherlands","2019","7892.44724136374"
"Netherlands","2018","8007.59360516799"
"Netherlands","2017","8241.86756402275"
"Netherlands","2016","7998.87262001688"
"Netherlands","2015","8322.72365802948"
"Netherlands","2014","8149.35322529737"
"Netherlands","2013","8025.11514880984"
"Netherlands","2012","7799.9312108447"
"Netherlands","2011","7955.78194829714"
"Netherlands","2010","8183.3944163268"
"Netherlands","2009","8450.05781709515"
"Netherlands","2008","8599.87024733303"
"Netherlands","2007","12359.8182784448"
"Netherlands","2006","13969.8222906164"
"Netherlands","2005","13915.6692865677"
"Netherlands","2004","13975.4810342291"
"Netherlands","2003","13607.0413097438"
"Netherlands","2002","13707.911138748"
"Netherlands","2001","14592.0629634255"
"Netherlands","2000","15528.6146784791"
"Netherlands","1999","16168.2229663195"
"Netherlands","1998","16832.3595085696"
"Netherlands","1997","17414.9617096228"
"Netherlands","1996","17692.9425945889"
"Netherlands","1995","17624.0905781358"
"Netherlands","1994","17753.5426671124"
"Netherlands","1993","18215.9684050222"
"Netherlands","1992","17941.6318505516"
"Netherlands","1991","17670.5421321935"
"Netherlands","1990","17488.1501964271"
"New Zealand","2019","8363.17784528183"
"New Zealand","2018","8325.7487629349"
"New Zealand","2017","8197.68519113443"
"New Zealand","2016","8172.01712365329"
"New Zealand","2015","8146.08084663127"
"New Zealand","2014","8228.57283724423"
"New Zealand","2013","7961.98314609344"
"New Zealand","2012","7931.67074512363"
"New Zealand","2011","7823.10435405857"
"New Zealand","2010","7642.87372384182"
"New Zealand","2009","7501.64386051043"
"New Zealand","2008","7501.46388147173"
"New Zealand","2007","7502.78923697501"
"New Zealand","2006","7694.23274578016"
"New Zealand","2005","7899.32016666427"
"New Zealand","2004","7829.46528937078"
"New Zealand","2003","7696.33788304"
"New Zealand","2002","7433.07950209009"
"New Zealand","2001","7331.71459820956"
"New Zealand","2000","6965.79644862027"
"New Zealand","1999","6663.85823145926"
"New Zealand","1998","6632.85323139546"
"New Zealand","1997","6700.38475525432"
"New Zealand","1996","6610.68154114139"
"New Zealand","1995","6533.97741622528"
"New Zealand","1994","6298.30738796942"
"New Zealand","1993","6071.0299277392"
"New Zealand","1992","5849.79936559114"
"New Zealand","1991","5823.00641763153"
"New Zealand","1990","5754.71078437904"
"Norway","2019","2384.66961558834"
"Norway","2018","2357.72625305289"
"Norway","2017","2385.06029534502"
"Norway","2016","2434.32737914435"
"Norway","2015","2501.53019671214"
"Norway","2014","2464.2341344713"
"Norway","2013","2455.43553620665"
"Norway","2012","2482.06068809779"
"Norway","2011","2473.24701758231"
"Norway","2010","2480.02605992641"
"Norway","2009","2571.02352576747"
"Norway","2008","3118.88297824687"
"Norway","2007","3561.36154492882"
"Norway","2006","3737.68112364379"
"Norway","2005","4071.37221078381"
"Norway","2004","4001.5617193403"
"Norway","2003","3858.6615417922"
"Norway","2002","4005.59233065631"
"Norway","2001","3763.14286543111"
"Norway","2000","3833.27141442235"
"Norway","1999","4036.94909900529"
"Norway","1998","3822.91935093721"
"Norway","1997","3733.05569312191"
"Norway","1996","3743.35069320929"
"Norway","1995","3725.86080291752"
"Norway","1994","3699.07449049515"
"Norway","1993","3630.68470689619"
"Norway","1992","3431.98918559198"
"Norway","1991","3966.37327788658"
"Norway","1990","4122.97911662863"
"Poland","2019","22101.2051675089"
"Poland","2018","23276.1619930071"
"Poland","2017","23113.6810520171"
"Poland","2016","22062.8064645056"
"Poland","2015","21479.8369304853"
"Poland","2014","22124.0465786518"
"Poland","2013","22543.1086805447"
"Poland","2012","22337.3323393412"
"Poland","2011","22260.6424741424"
"Poland","2010","21977.5619624999"
"Poland","2009","22424.3841991671"
"Poland","2008","25608.9833944718"
"Poland","2007","26065.0061733864"
"Poland","2006","25199.3097916919"
"Poland","2005","24865.5820611284"
"Poland","2004","24582.5117332308"
"Poland","2003","24018.0530553455"
"Poland","2002","23953.0375877718"
"Poland","2001","25410.3112779343"
"Poland","2000","25288.7314996538"
"Poland","1999","25119.3408792472"
"Poland","1998","25872.0194050335"
"Poland","1997","26110.9658495645"
"Poland","1996","26060.4616222656"
"Poland","1995","26310.5815577428"
"Poland","1994","25483.0995433743"
"Poland","1993","25543.4489767986"
"Poland","1992","24685.7356085137"
"Poland","1991","26716.6347977604"
"Poland","1990","31305.8221900683"
"Portugal","2019","3251.9900049457"
"Portugal","2018","3215.47160291688"
"Portugal","2017","3220.96261266198"
"Portugal","2016","3155.22313270796"
"Portugal","2015","3227.89535461868"
"Portugal","2014","3335.59388732698"
"Portugal","2013","3216.04362141945"
"Portugal","2012","3205.93748841445"
"Portugal","2011","3189.47511768707"
"Portugal","2010","3454.54143822851"
"Portugal","2009","3477.61721898088"
"Portugal","2008","3785.73635462218"
"Portugal","2007","3876.68678264785"
"Portugal","2006","3708.58266180897"
"Portugal","2005","3840.47401406636"
"Portugal","2004","4013.82143929961"
"Portugal","2003","3851.47983844187"
"Portugal","2002","4191.95179632025"
"Portugal","2001","4305.39857396338"
"Portugal","2000","4443.98757475727"
"Portugal","1999","4250.27073850495"
"Portugal","1998","4144.37828675062"
"Portugal","1997","4112.64099830548"
"Portugal","1996","4063.75678685905"
"Portugal","1995","3863.86874936799"
"Portugal","1994","3698.37175763831"
"Portugal","1993","3709.5406778446"
"Portugal","1992","3791.3533940777"
"Portugal","1991","3823.44884828791"
"Portugal","1990","3858.37572753575"
"Romania","2019","11653.8483419402"
"Romania","2018","12040.6573253036"
"Romania","2017","11255.841615976"
"Romania","2016","10781.9640312163"
"Romania","2015","10771.3528816478"
"Romania","2014","10739.003921175"
"Romania","2013","10858.3221757914"
"Romania","2012","10501.3447883869"
"Romania","2011","11335.3780636162"
"Romania","2010","11028.6450966187"
"Romania","2009","10936.1748706129"
"Romania","2008","11539.3960252496"
"Romania","2007","12605.2354358082"
"Romania","2006","12874.2668413219"
"Romania","2005","13680.1470307883"
"Romania","2004","13326.5143542635"
"Romania","2003","12826.5123610843"
"Romania","2002","12106.7944744813"
"Romania","2001","12583.901763451"
"Romania","2000","12772.8616229579"
"Romania","1999","12840.2118655061"
"Romania","1998","13480.1152821011"
"Romania","1997","14676.5140718013"
"Romania","1996","15352.9798473856"
"Romania","1995","15823.6785784291"
"Romania","1994","15206.0724595629"
"Romania","1993","16174.9399045269"
"Romania","1992","15610.1811466874"
"Romania","1991","16493.737018851"
"Romania","1990","21374.7267842899"
"Russian Federation","2019","84171.4410037172"
"Russian Federation","2018","82301.6078653906"
"Russian Federation","2017","82731.8341817718"
"Russian Federation","2016","81750.3999739262"
"Russian Federation","2015","77927.3422205212"
"Russian Federation","2014","76311.4797345464"
"Russian Federation","2013","75414.1179927433"
"Russian Federation","2012","73681.158412572"
"Russian Federation","2011","76286.6494148943"
"Russian Federation","2010","72202.0690682759"
"Russian Federation","2009","75049.7352305323"
"Russian Federation","2008","75182.9892589573"
"Russian Federation","2007","72627.846783224"
"Russian Federation","2006","70959.7418869955"
"Russian Federation","2005","70851.9197932573"
"Russian Federation","2004","71168.0363217411"
"Russian Federation","2003","71236.2869859926"
"Russian Federation","2002","72822.5304503245"
"Russian Federation","2001","72941.4904635447"
"Russian Federation","2000","73404.7271170896"
"Russian Federation","1999","71662.0923262239"
"Russian Federation","1998","72572.954894172"
"Russian Federation","1997","79851.7955004152"
"Russian Federation","1996","82641.6098505417"
"Russian Federation","1995","87416.7281505996"
"Russian Federation","1994","94917.7931194697"
"Russian Federation","1993","108643.545470199"
"Russian Federation","1992","119308.32957354"
"Russian Federation","1991","129870.776417904"
"Russian Federation","1990","139337.244732749"
"Slovakia","2019","2135.34563713214"
"Slovakia","2018","2090.75031417686"
"Slovakia","2017","2014.73655437202"
"Slovakia","2016","2122.10246002114"
"Slovakia","2015","2052.74447144546"
"Slovakia","2014","2101.72888978117"
"Slovakia","2013","1989.60442459716"
"Slovakia","2012","2007.6987562204"
"Slovakia","2011","2079.82928954043"
"Slovakia","2010","2443.23824896125"
"Slovakia","2009","2626.38578484881"
"Slovakia","2008","2963.52234697093"
"Slovakia","2007","3012.54618267127"
"Slovakia","2006","3147.60773402377"
"Slovakia","2005","2921.37745174041"
"Slovakia","2004","2989.37233875536"
"Slovakia","2003","2755.37858644127"
"Slovakia","2002","2767.65521524308"
"Slovakia","2001","2828.87500994552"
"Slovakia","2000","2560.5139343644"
"Slovakia","1999","2354.9717037698"
"Slovakia","1998","2787.79355182495"
"Slovakia","1997","3098.43185818652"
"Slovakia","1996","3098.60692240867"
"Slovakia","1995","2918.14560287131"
"Slovakia","1994","2768.76327867971"
"Slovakia","1993","2314.57717630333"
"Slovakia","1992","2780.82003342353"
"Slovakia","1991","3385.63016458173"
"Slovakia","1990","4294.98174328119"
"Slovenia","2019","812.956906297591"
"Slovenia","2018","740.646197317915"
"Slovenia","2017","730.46973671991"
"Slovenia","2016","753.688673039125"
"Slovenia","2015","747.030872604645"
"Slovenia","2014","721.520738492859"
"Slovenia","2013","713.081734434608"
"Slovenia","2012","740.361532722674"
"Slovenia","2011","736.606690042563"
"Slovenia","2010","726.270521713815"
"Slovenia","2009","734.536743102783"
"Slovenia","2008","744.827486972475"
"Slovenia","2007","783.744028245614"
"Slovenia","2006","775.316676751187"
"Slovenia","2005","765.264492435619"
"Slovenia","2004","758.006751981427"
"Slovenia","2003","779.32576460672"
"Slovenia","2002","806.98557563986"
"Slovenia","2001","858.843368766577"
"Slovenia","2000","856.263842190724"
"Slovenia","1999","827.072095723645"
"Slovenia","1998","824.75010651954"
"Slovenia","1997","829.266642742618"
"Slovenia","1996","824.44584482887"
"Slovenia","1995","810.642578694248"
"Slovenia","1994","767.820796792846"
"Slovenia","1993","723.0315711297"
"Slovenia","1992","757.828956394855"
"Slovenia","1991","692.490212800511"
"Slovenia","1990","749.591608216764"
"Spain","2019","18321.8546198436"
"Spain","2018","18314.1116307061"
"Spain","2017","18060.7305936726"
"Spain","2016","17426.817433335"
"Spain","2015","17692.2010227385"
"Spain","2014","17457.6862808345"
"Spain","2013","16786.7554894031"
"Spain","2012","16157.6761875925"
"Spain","2011","16820.7339479891"
"Spain","2010","17766.1209730214"
"Spain","2009","17422.5902005639"
"Spain","2008","17597.4424047726"
"Spain","2007","19485.2010427926"
"Spain","2006","19306.7601714902"
"Spain","2005","19294.1284992471"
"Spain","2004","20042.6559897485"
"Spain","2003","20790.2550003629"
"Spain","2002","19579.9354072904"
"Spain","2001","20361.8704804713"
"Spain","2000","21548.9950273873"
"Spain","1999","20583.8652205419"
"Spain","1998","19562.0962626591"
"Spain","1997","18995.9136743147"
"Spain","1996","19388.7100785624"
"Spain","1995","17246.0046584146"
"Spain","1994","17338.2749213396"
"Spain","1993","15738.0374640565"
"Spain","1992","16892.7754266648"
"Spain","1991","17429.6437069186"
"Spain","1990","17892.2924255794"
"Sweden","2019","4697.64056344162"
"Sweden","2018","4595.21450421062"
"Sweden","2017","4802.37621074971"
"Sweden","2016","4615.09417311674"
"Sweden","2015","4633.95501748308"
"Sweden","2014","4598.94891555188"
"Sweden","2013","4537.94727954203"
"Sweden","2012","4495.53596444323"
"Sweden","2011","4532.66192874587"
"Sweden","2010","4827.51524614716"
"Sweden","2009","4656.95164635932"
"Sweden","2008","4826.25540140449"
"Sweden","2007","4746.92943358977"
"Sweden","2006","4908.57404112769"
"Sweden","2005","4965.70949226361"
"Sweden","2004","5071.16679744488"
"Sweden","2003","5063.13234149553"
"Sweden","2002","5098.40836226883"
"Sweden","2001","5218.15730854318"
"Sweden","2000","5339.0117722479"
"Sweden","1999","5429.77696757851"
"Sweden","1998","5648.05463134724"
"Sweden","1997","5611.90432922512"
"Sweden","1996","5607.9069179079"
"Sweden","1995","5596.82719016917"
"Sweden","1994","5719.08450207347"
"Sweden","1993","5688.1286202607"
"Sweden","1992","5478.46081699632"
"Sweden","1991","5633.92240480345"
"Sweden","1990","5758.54124770518"
"Switzerland","2019","3102.80319016991"
"Switzerland","2018","3020.09790821486"
"Switzerland","2017","3154.44094019176"
"Switzerland","2016","2950.65576818651"
"Switzerland","2015","2998.10835358514"
"Switzerland","2014","2969.71562798857"
"Switzerland","2013","3000.43998861354"
"Switzerland","2012","2993.26567890833"
"Switzerland","2011","3020.29334865133"
"Switzerland","2010","3101.17975191809"
"Switzerland","2009","2964.58136163285"
"Switzerland","2008","3081.74010899633"
"Switzerland","2007","3158.88924440603"
"Switzerland","2006","3115.04558134825"
"Switzerland","2005","3136.19016684887"
"Switzerland","2004","3107.38044841024"
"Switzerland","2003","3180.93706471581"
"Switzerland","2002","3319.76551846188"
"Switzerland","2001","3251.0885647545"
"Switzerland","2000","3276.48352168289"
"Switzerland","1999","3244.69718850243"
"Switzerland","1998","3214.44881796063"
"Switzerland","1997","3291.77426591192"
"Switzerland","1996","3343.92860576018"
"Switzerland","1995","3335.29697495642"
"Switzerland","1994","3301.07398026191"
"Switzerland","1993","3333.07518940386"
"Switzerland","1992","3323.71165100094"
"Switzerland","1991","3370.7185950878"
"Switzerland","1990","3362.42530435052"
"Turkey","2019","40229.3150831169"
"Turkey","2018","39287.3636633854"
"Turkey","2017","39145.9607862065"
"Turkey","2016","37699.757432599"
"Turkey","2015","35356.1027101004"
"Turkey","2014","34567.2778125448"
"Turkey","2013","34119.5415442548"
"Turkey","2012","32091.7490170367"
"Turkey","2011","30925.8293028746"
"Turkey","2010","29828.7394824348"
"Turkey","2009","28472.5241319222"
"Turkey","2008","26168.341102563"
"Turkey","2007","27614.5516746145"
"Turkey","2006","28407.4850078767"
"Turkey","2005","26247.6392218148"
"Turkey","2004","25371.9691877678"
"Turkey","2003","24622.5337652086"
"Turkey","2002","23275.8776418048"
"Turkey","2001","23277.3005911127"
"Turkey","2000","24766.3485676895"
"Turkey","1999","25630.0561782658"
"Turkey","1998","25330.3979111981"
"Turkey","1997","24044.0325694853"
"Turkey","1996","24536.0218258249"
"Turkey","1995","23865.7523615138"
"Turkey","1994","23565.4427180813"
"Turkey","1993","26041.356418313"
"Turkey","1992","25252.0169158488"
"Turkey","1991","24733.9934925448"
"Turkey","1990","24950.8668695223"
"Ukraine","2019","38091.7538955501"
"Ukraine","2018","38641.7876834318"
"Ukraine","2017","34983.7644515911"
"Ukraine","2016","36309.6304754913"
"Ukraine","2015","32996.8304539722"
"Ukraine","2014","35292.7091543169"
"Ukraine","2013","35394.9829497684"
"Ukraine","2012","31882.7412895899"
"Ukraine","2011","33334.1560667035"
"Ukraine","2010","27372.771694677"
"Ukraine","2009","26788.0727897416"
"Ukraine","2008","30788.8184039384"
"Ukraine","2007","25610.0157408144"
"Ukraine","2006","25990.8338436681"
"Ukraine","2005","25639.2256914269"
"Ukraine","2004","25322.8943415261"
"Ukraine","2003","22842.0084344237"
"Ukraine","2002","25542.7635244769"
"Ukraine","2001","25092.7818666867"
"Ukraine","2000","23781.0904928403"
"Ukraine","1999","23780.9801215174"
"Ukraine","1998","25943.0704898584"
"Ukraine","1997","29215.521411343"
"Ukraine","1996","28453.1344310905"
"Ukraine","1995","32819.5727407033"
"Ukraine","1994","35995.8638831006"
"Ukraine","1993","41918.6398819659"
"Ukraine","1992","44718.9007009591"
"Ukraine","1991","48270.1773785019"
"Ukraine","1990","53433.9607443209"
"United Kingdom","2019","20327.9099256106"
"United Kingdom","2018","20149.1641465021"
"United Kingdom","2017","20370.6785540425"
"United Kingdom","2016","19889.8745531907"
"United Kingdom","2015","20106.422730795"
"United Kingdom","2014","20510.0677287855"
"United Kingdom","2013","19814.3094558051"
"United Kingdom","2012","19862.1682699236"
"United Kingdom","2011","19983.7232800861"
"United Kingdom","2010","20780.1959857935"
"United Kingdom","2009","20333.4288255031"
"United Kingdom","2008","21810.5148653425"
"United Kingdom","2007","22465.7213986211"
"United Kingdom","2006","22408.105634142"
"United Kingdom","2005","23508.6252469758"
"United Kingdom","2004","24332.3941481054"
"United Kingdom","2003","23783.6332168176"
"United Kingdom","2002","24199.3086265975"
"United Kingdom","2001","25779.2730962257"
"United Kingdom","2000","27311.6787587022"
"United Kingdom","1999","27951.3423013287"
"United Kingdom","1998","37533.1034671701"
"United Kingdom","1997","37583.4187207962"
"United Kingdom","1996","37305.673120137"
"United Kingdom","1995","37302.506167667"
"United Kingdom","1994","38539.0770065618"
"United Kingdom","1993","37878.7538296686"
"United Kingdom","1992","42090.9745332471"
"United Kingdom","1991","46987.2152485567"
"United Kingdom","1990","46794.8378459936"
"United States of America","2019","457141.51854008"
"United States of America","2018","459211.750368401"
"United States of America","2017","446271.465140683"
"United States of America","2016","450792.262667007"
"United States of America","2015","468244.114763877"
"United States of America","2014","473988.775630617"
"United States of America","2013","463858.787802423"
"United States of America","2012","416764.456035788"
"United States of America","2011","445575.096507785"
"United States of America","2010","454950.84537523"
"United States of America","2009","445575.85406328"
"United States of America","2008","446901.641096459"
"United States of America","2007","463541.342578356"
"United States of America","2006","452477.704085252"
"United States of America","2005","455839.838733569"
"United States of America","2004","469886.443299644"
"United States of America","2003","459796.782583832"
"United States of America","2002","458841.946326068"
"United States of America","2001","460363.927265481"
"United States of America","2000","444650.490421748"
"United States of America","1999","457479.569223066"
"United States of America","1998","467696.826675668"
"United States of America","1997","466844.893527047"
"United States of America","1996","480769.689652612"
"United States of America","1995","468807.733824869"
"United States of America","1994","456990.572463018"
"United States of America","1993","471293.157839438"
"United States of America","1992","443066.107925722"
"United States of America","1991","443229.443356629"
"United States of America","1990","452657.524051242"

