"Country or Area","Year","Value"
"Monaco","2003","1.26755434180325"
"Monaco","2002","1.30369937206275"
"Monaco","2001","1.276165213321"
"Monaco","2000","1.4296358527835"
"Monaco","1999","1.37338182828875"
"Monaco","1998","1.13593344368325"
"Monaco","1997","1.08759046503"
"Monaco","1996","1.21715426850325"
"Monaco","1995","1.21073818932825"
"Monaco","1994","1.33382398474925"
"Monaco","1993","1.5834831158925"
"Monaco","1992","1.886635389816"
"Monaco","1991","2.03969285814175"
"Monaco","1990","2.19907070912725"
"Netherlands","2019","17217.0212466924"
"Netherlands","2018","17343.9911691782"
"Netherlands","2017","17953.6799792728"
"Netherlands","2016","18273.1737058196"
"Netherlands","2015","18145.2354292311"
"Netherlands","2014","17954.637578726"
"Netherlands","2013","18373.5762792446"
"Netherlands","2012","18388.5299852017"
"Netherlands","2011","18808.1428485936"
"Netherlands","2010","19357.8452411166"
"Netherlands","2009","19444.1551339739"
"Netherlands","2008","19608.1781246748"
"Netherlands","2007","19378.1150664566"
"Netherlands","2006","19328.1250426227"
"Netherlands","2005","19771.2634727476"
"Netherlands","2004","21237.1090926574"
"Netherlands","2003","21629.2109129233"
"Netherlands","2002","22402.2944262508"
"Netherlands","2001","23532.3007422921"
"Netherlands","2000","24194.0744635001"
"Netherlands","1999","25303.7111386075"
"Netherlands","1998","26565.0049023292"
"Netherlands","1997","27297.8956295155"
"Netherlands","1996","28933.8335477008"
"Netherlands","1995","29628.3800885188"
"Netherlands","1994","30357.3867269755"
"Netherlands","1993","31388.5597530182"
"Netherlands","1992","31833.5470589399"
"Netherlands","1991","32234.6199550194"
"Netherlands","1990","31833.1507467397"
"New Zealand","2019","34621.2920834987"
"New Zealand","2018","34535.5945922585"
"New Zealand","2017","34480.8830794549"
"New Zealand","2016","34561.7635621489"
"New Zealand","2015","34993.6866076423"
"New Zealand","2014","35507.9887065286"
"New Zealand","2013","35202.228900102"
"New Zealand","2012","35077.7721961714"
"New Zealand","2011","34592.4616644356"
"New Zealand","2010","34518.5634103299"
"New Zealand","2009","34427.3902516525"
"New Zealand","2008","34315.0027349918"
"New Zealand","2007","35387.3679154426"
"New Zealand","2006","36354.2970615953"
"New Zealand","2005","36244.5937513719"
"New Zealand","2004","36055.4071268608"
"New Zealand","2003","36080.504302623"
"New Zealand","2002","35961.7282815989"
"New Zealand","2001","36173.8929797599"
"New Zealand","2000","35771.5950591732"
"New Zealand","1999","34893.5632466585"
"New Zealand","1998","34707.7768426899"
"New Zealand","1997","35320.9847906581"
"New Zealand","1996","34618.850631722"
"New Zealand","1995","34028.0878870324"
"New Zealand","1994","33592.0312768273"
"New Zealand","1993","32746.4769363441"
"New Zealand","1992","32544.6771816442"
"New Zealand","1991","32924.90894471"
"New Zealand","1990","32795.2844772196"
"Norway","2019","4565.83843726717"
"Norway","2018","4769.47086954212"
"Norway","2017","4853.4271217999"
"Norway","2016","4968.66402988297"
"Norway","2015","5069.08795282679"
"Norway","2014","5086.59853163496"
"Norway","2013","5134.97910125283"
"Norway","2012","5201.23059773333"
"Norway","2011","5226.85242632803"
"Norway","2010","5380.71093276232"
"Norway","2009","5374.26774397434"
"Norway","2008","5332.49267969176"
"Norway","2007","5478.72378178775"
"Norway","2006","5398.0386012955"
"Norway","2005","5544.47855165687"
"Norway","2004","5691.51431086028"
"Norway","2003","5807.81716081243"
"Norway","2002","5835.04871432267"
"Norway","2001","5959.48430790641"
"Norway","2000","5968.34622634571"
"Norway","1999","5958.69751932546"
"Norway","1998","6067.42710011624"
"Norway","1997","6267.55761426423"
"Norway","1996","6248.13791897104"
"Norway","1995","6203.28576190043"
"Norway","1994","6253.44500123755"
"Norway","1993","6171.4040265411"
"Norway","1992","6045.55903372771"
"Norway","1991","5971.62984950392"
"Norway","1990","6026.55891823138"
"Poland","2019","45276.2994952755"
"Poland","2018","47660.9578478773"
"Poland","2017","48241.5720660418"
"Poland","2016","48331.5983451156"
"Poland","2015","48994.7087557218"
"Poland","2014","48504.2359466892"
"Poland","2013","49154.1094517236"
"Poland","2012","49013.3274210089"
"Poland","2011","49277.8933192944"
"Poland","2010","50550.1861128069"
"Poland","2009","50782.2542951669"
"Poland","2008","52078.7873841433"
"Poland","2007","52341.9652007082"
"Poland","2006","53189.4377053081"
"Poland","2005","52965.1576220745"
"Poland","2004","52522.9223750076"
"Poland","2003","52726.1265953912"
"Poland","2002","52563.7288468983"
"Poland","2001","54169.6031497732"
"Poland","2000","52348.0755758065"
"Poland","1999","53723.8700908802"
"Poland","1998","54820.3948595264"
"Poland","1997","56837.3952188899"
"Poland","1996","57027.1305842662"
"Poland","1995","57748.3303576616"
"Poland","1994","59128.9813726831"
"Poland","1993","59781.2232668883"
"Poland","1992","61454.9176779345"
"Poland","1991","63105.0025286537"
"Poland","1990","67607.4403966688"
"Portugal","2019","9170.59736570234"
"Portugal","2018","9135.53729543783"
"Portugal","2017","9171.66852017659"
"Portugal","2016","9145.79016449597"
"Portugal","2015","9224.13209911703"
"Portugal","2014","9438.1870026253"
"Portugal","2013","9568.32198134216"
"Portugal","2012","9807.62240826139"
"Portugal","2011","10050.5721801221"
"Portugal","2010","10154.1154607619"
"Portugal","2009","10352.3633581997"
"Portugal","2008","10532.1258112029"
"Portugal","2007","10766.6663492487"
"Portugal","2006","10968.1508901217"
"Portugal","2005","11067.9397020164"
"Portugal","2004","11135.442286374"
"Portugal","2003","11130.979085831"
"Portugal","2002","11128.0725552793"
"Portugal","2001","11115.35368812"
"Portugal","2000","11122.1027533331"
"Portugal","1999","10923.8407489707"
"Portugal","1998","10687.1210594449"
"Portugal","1997","10485.4553006617"
"Portugal","1996","10292.2694523676"
"Portugal","1995","10106.9807802734"
"Portugal","1994","9949.98982155614"
"Portugal","1993","9821.71284234711"
"Portugal","1992","9762.96273784161"
"Portugal","1991","9713.51023745352"
"Portugal","1990","9591.48697249518"
"Romania","2019","22929.9878380697"
"Romania","2018","23119.4328316499"
"Romania","2017","23552.8495256628"
"Romania","2016","23878.3386455404"
"Romania","2015","24363.745772532"
"Romania","2014","24718.9701300966"
"Romania","2013","24908.7840731075"
"Romania","2012","25443.5922407337"
"Romania","2011","25322.800778177"
"Romania","2010","26114.620601197"
"Romania","2009","28224.1337080805"
"Romania","2008","29662.3836585926"
"Romania","2007","30736.301621144"
"Romania","2006","31798.876271941"
"Romania","2005","32522.0138276681"
"Romania","2004","32263.2022885116"
"Romania","2003","33718.7284672531"
"Romania","2002","32589.4128051653"
"Romania","2001","30455.4822115498"
"Romania","2000","31874.8974559392"
"Romania","1999","42489.2359512088"
"Romania","1998","43648.9414327374"
"Romania","1997","45919.9675182274"
"Romania","1996","41423.2546743274"
"Romania","1995","41417.2614031976"
"Romania","1994","40326.3515854546"
"Romania","1993","40314.0260155973"
"Romania","1992","41841.1205578092"
"Romania","1991","45109.0363881843"
"Romania","1990","52307.9683415866"
"Russian Federation","2019","315420.987738911"
"Russian Federation","2018","312732.95278198"
"Russian Federation","2017","303268.72118181"
"Russian Federation","2016","308443.771090551"
"Russian Federation","2015","307783.983525704"
"Russian Federation","2014","310007.399607691"
"Russian Federation","2013","312483.976191124"
"Russian Federation","2012","315122.90361744"
"Russian Federation","2011","313615.752914971"
"Russian Federation","2010","310068.992067333"
"Russian Federation","2009","300635.704272379"
"Russian Federation","2008","321654.960795726"
"Russian Federation","2007","322110.069462456"
"Russian Federation","2006","322170.797834836"
"Russian Federation","2005","319262.039108709"
"Russian Federation","2004","319649.079564372"
"Russian Federation","2003","316963.796684245"
"Russian Federation","2002","307422.141425763"
"Russian Federation","2001","310366.726045278"
"Russian Federation","2000","309824.225784413"
"Russian Federation","1999","306161.679721265"
"Russian Federation","1998","304055.485214137"
"Russian Federation","1997","314865.227641804"
"Russian Federation","1996","327709.158813421"
"Russian Federation","1995","338231.778417936"
"Russian Federation","1994","354558.978882883"
"Russian Federation","1993","381062.598016336"
"Russian Federation","1992","398888.482134334"
"Russian Federation","1991","420145.922392123"
"Russian Federation","1990","441515.471771031"
"Slovakia","2019","3304.74168737362"
"Slovakia","2018","3318.89199961712"
"Slovakia","2017","3426.59788094697"
"Slovakia","2016","3448.39823260803"
"Slovakia","2015","3491.38185443209"
"Slovakia","2014","3490.96910095886"
"Slovakia","2013","3686.8010270945"
"Slovakia","2012","3705.26570613629"
"Slovakia","2011","3830.21292009639"
"Slovakia","2010","3867.09985477038"
"Slovakia","2009","3887.43122598941"
"Slovakia","2008","4045.94306283497"
"Slovakia","2007","4053.98775285138"
"Slovakia","2006","4161.93753710637"
"Slovakia","2005","4309.69686979525"
"Slovakia","2004","4339.43844209564"
"Slovakia","2003","4363.72585491348"
"Slovakia","2002","4573.824638887"
"Slovakia","2001","4683.11394184311"
"Slovakia","2000","4824.16323438166"
"Slovakia","1999","5038.97054393559"
"Slovakia","1998","5132.68574338208"
"Slovakia","1997","5272.20082852279"
"Slovakia","1996","5502.45826010428"
"Slovakia","1995","5640.56673478222"
"Slovakia","1994","5651.57670758697"
"Slovakia","1993","5968.25585881554"
"Slovakia","1992","6268.24875929263"
"Slovakia","1991","6949.20781135568"
"Slovakia","1990","7300.90177592174"
"Slovenia","2019","1923.12645225938"
"Slovenia","2018","1935.88297176923"
"Slovenia","2017","2002.21286492619"
"Slovenia","2016","2049.13030072519"
"Slovenia","2015","2014.66336351362"
"Slovenia","2014","1953.99416266665"
"Slovenia","2013","2053.2462188305"
"Slovenia","2012","2111.39069133696"
"Slovenia","2011","2161.78098635947"
"Slovenia","2010","2170.06596439172"
"Slovenia","2009","2200.81287761862"
"Slovenia","2008","2290.46608921231"
"Slovenia","2007","2405.71014291118"
"Slovenia","2006","2386.46421159734"
"Slovenia","2005","2457.82623826066"
"Slovenia","2004","2457.44881421027"
"Slovenia","2003","2491.39102968891"
"Slovenia","2002","2523.62774225917"
"Slovenia","2001","2497.00795938293"
"Slovenia","2000","2491.51254840926"
"Slovenia","1999","2398.27792686321"
"Slovenia","1998","2393.71435795287"
"Slovenia","1997","2340.24077478257"
"Slovenia","1996","2323.200661851"
"Slovenia","1995","2364.69662711063"
"Slovenia","1994","2335.96049589846"
"Slovenia","1993","2341.81717795926"
"Slovenia","1992","2451.35268272338"
"Slovenia","1991","2434.6981192802"
"Slovenia","1990","2530.26977175019"
"Spain","2019","38492.6620155961"
"Spain","2018","38565.9610096217"
"Spain","2017","38337.4293101446"
"Spain","2016","38010.7133695601"
"Spain","2015","38177.1032747444"
"Spain","2014","36821.3324914528"
"Spain","2013","37475.8429454"
"Spain","2012","38687.1185585715"
"Spain","2011","39822.2720760426"
"Spain","2010","39462.2382771745"
"Spain","2009","41238.506361399"
"Spain","2008","39926.2432555241"
"Spain","2007","41462.9022816542"
"Spain","2006","40454.2545109974"
"Spain","2005","40924.3091909396"
"Spain","2004","41883.0940212843"
"Spain","2003","42545.5230001342"
"Spain","2002","42334.1558490701"
"Spain","2001","42336.2645470427"
"Spain","2000","42253.6557309305"
"Spain","1999","40829.5908488327"
"Spain","1998","40052.1891140284"
"Spain","1997","39895.8220535514"
"Spain","1996","39150.2006565051"
"Spain","1995","37623.7411551594"
"Spain","1994","36813.805247753"
"Spain","1993","35764.2371240304"
"Spain","1992","36074.5569830348"
"Spain","1991","35474.2705768139"
"Spain","1990","36646.728140862"
"Sweden","2019","4213.81311552357"
"Sweden","2018","4346.83640110863"
"Sweden","2017","4432.82837565059"
"Sweden","2016","4467.90781548391"
"Sweden","2015","4552.35822499203"
"Sweden","2014","4667.41294731344"
"Sweden","2013","4804.99919696"
"Sweden","2012","4887.32895855411"
"Sweden","2011","5064.22921918949"
"Sweden","2010","5218.50850536273"
"Sweden","2009","5341.58630847494"
"Sweden","2008","5496.79128466577"
"Sweden","2007","5769.39542474141"
"Sweden","2006","6030.66501700904"
"Sweden","2005","6144.30096754306"
"Sweden","2004","6334.35784781642"
"Sweden","2003","6308.07250057735"
"Sweden","2002","6517.57492823612"
"Sweden","2001","6763.76681234104"
"Sweden","2000","6835.88395542971"
"Sweden","1999","7002.93133506404"
"Sweden","1998","7202.61778338047"
"Sweden","1997","7309.46578965819"
"Sweden","1996","7379.84671594385"
"Sweden","1995","7370.84721666921"
"Sweden","1994","7468.46281515347"
"Sweden","1993","7529.81275714825"
"Sweden","1992","7554.43294816091"
"Sweden","1991","7421.48628490086"
"Sweden","1990","7425.30167702943"
"Switzerland","2019","4673.22101821746"
"Switzerland","2018","4756.99729916324"
"Switzerland","2017","4787.68931446948"
"Switzerland","2016","4847.96185408298"
"Switzerland","2015","4887.99505065567"
"Switzerland","2014","4913.92993754444"
"Switzerland","2013","4920.34938609972"
"Switzerland","2012","4986.51073815911"
"Switzerland","2011","5010.90106964173"
"Switzerland","2010","5060.75607937693"
"Switzerland","2009","5092.56279354809"
"Switzerland","2008","5187.57654724485"
"Switzerland","2007","5116.20552115907"
"Switzerland","2006","5134.92602298846"
"Switzerland","2005","5116.25039974857"
"Switzerland","2004","5081.37255406606"
"Switzerland","2003","5103.26939111993"
"Switzerland","2002","5176.31268275818"
"Switzerland","2001","5220.60262195793"
"Switzerland","2000","5188.11156024288"
"Switzerland","1999","5238.26934534274"
"Switzerland","1998","5321.69957372081"
"Switzerland","1997","5384.99581822922"
"Switzerland","1996","5531.56227470832"
"Switzerland","1995","5581.61606507633"
"Switzerland","1994","5572.37525926897"
"Switzerland","1993","5630.50103399993"
"Switzerland","1992","5733.97594308755"
"Switzerland","1991","5800.51779373973"
"Switzerland","1990","5862.3792918007"
"Turkey","2019","60264.2253307274"
"Turkey","2018","58084.9650188541"
"Turkey","2017","54779.6890356195"
"Turkey","2016","54465.074795786"
"Turkey","2015","51604.0911958862"
"Turkey","2014","57453.3825303384"
"Turkey","2013","55544.394604065"
"Turkey","2012","57139.6471311425"
"Turkey","2011","53731.9248703443"
"Turkey","2010","51352.7879462332"
"Turkey","2009","49619.8935319208"
"Turkey","2008","49917.8355976686"
"Turkey","2007","49004.324796662"
"Turkey","2006","46609.8800942985"
"Turkey","2005","45171.6927862757"
"Turkey","2004","43501.1300533851"
"Turkey","2003","42957.9760430489"
"Turkey","2002","40956.2462350044"
"Turkey","2001","42902.4857677727"
"Turkey","2000","43667.2890116797"
"Turkey","1999","43789.4827555572"
"Turkey","1998","42421.8748244219"
"Turkey","1997","42231.3140320761"
"Turkey","1996","42968.9464362755"
"Turkey","1995","42613.4712368332"
"Turkey","1994","42787.8783923199"
"Turkey","1993","43065.5401742472"
"Turkey","1992","43288.2022328314"
"Turkey","1991","43377.4303074668"
"Turkey","1990","42487.5803969511"
"Ukraine","2019","69778.6380915512"
"Ukraine","2018","67739.8507929155"
"Ukraine","2017","63938.3174951842"
"Ukraine","2016","66229.2559461675"
"Ukraine","2015","61527.2253986644"
"Ukraine","2014","68943.0536680283"
"Ukraine","2013","75503.6550766521"
"Ukraine","2012","80724.2970940287"
"Ukraine","2011","86279.7580948261"
"Ukraine","2010","84892.3564197547"
"Ukraine","2009","85501.8715508144"
"Ukraine","2008","93638.29983253"
"Ukraine","2007","100334.93218256"
"Ukraine","2006","100519.512535341"
"Ukraine","2005","102873.463842498"
"Ukraine","2004","106947.053210443"
"Ukraine","2003","110090.093047145"
"Ukraine","2002","109459.630645818"
"Ukraine","2001","116907.233047443"
"Ukraine","2000","118352.612477222"
"Ukraine","1999","127323.760075429"
"Ukraine","1998","126070.052815593"
"Ukraine","1997","129789.855019494"
"Ukraine","1996","135084.401062101"
"Ukraine","1995","139063.406683366"
"Ukraine","1994","149303.724215036"
"Ukraine","1993","158769.943678799"
"Ukraine","1992","167232.790133836"
"Ukraine","1991","175180.793569122"
"Ukraine","1990","183074.291974637"
"United Kingdom","2019","49499.4995611322"
"United Kingdom","2018","49803.577615286"
"United Kingdom","2017","50150.116004843"
"United Kingdom","2016","49657.0210004064"
"United Kingdom","2015","51380.6807294308"
"United Kingdom","2014","52298.8165479209"
"United Kingdom","2013","54252.4735539965"
"United Kingdom","2012","58351.0648081992"
"United Kingdom","2011","59865.38254988"
"United Kingdom","2010","62573.7146042549"
"United Kingdom","2009","67220.4539256331"
"United Kingdom","2008","71510.1089849647"
"United Kingdom","2007","77247.2732618583"
"United Kingdom","2006","81002.2385444649"
"United Kingdom","2005","85228.2497411766"
"United Kingdom","2004","89629.8690643519"
"United Kingdom","2003","94082.6965305371"
"United Kingdom","2002","99057.9090973952"
"United Kingdom","2001","101325.933025195"
"United Kingdom","2000","106103.824433239"
"United Kingdom","1999","111339.033971238"
"United Kingdom","1998","116934.820031412"
"United Kingdom","1997","120496.022344993"
"United Kingdom","1996","122686.441980577"
"United Kingdom","1995","123439.613517136"
"United Kingdom","1994","121851.825426209"
"United Kingdom","1993","128711.66446314"
"United Kingdom","1992","130215.884531287"
"United Kingdom","1991","130376.480105044"
"United Kingdom","1990","129656.304858658"
"United States of America","2019","659712.702850042"
"United States of America","2018","655936.228867102"
"United States of America","2017","648382.337414903"
"United States of America","2016","642389.534014023"
"United States of America","2015","651534.655394018"
"United States of America","2014","651027.257479446"
"United States of America","2013","654406.24323805"
"United States of America","2012","658159.691602839"
"United States of America","2011","666172.529233587"
"United States of America","2010","692149.394827395"
"United States of America","2009","689678.240316519"
"United States of America","2008","700848.119883208"
"United States of America","2007","693893.135045085"
"United States of America","2006","690803.203973449"
"United States of America","2005","686112.75238683"
"United States of America","2004","686992.053143968"
"United States of America","2003","692714.440556775"
"United States of America","2002","692825.189158321"
"United States of America","2001","699820.386675244"
"United States of America","2000","707563.471992327"
"United States of America","1999","713351.443137191"
"United States of America","1998","731667.549192978"
"United States of America","1997","746757.332998326"
"United States of America","1996","760808.472123705"
"United States of America","1995","767697.234359094"
"United States of America","1994","777032.031511479"
"United States of America","1993","770710.148814685"
"United States of America","1992","780519.139139079"
"United States of America","1991","781779.432525668"
"United States of America","1990","776872.69466841"

